date,ts,exit_ts,strat,dir,pnl_1c,mae_1c
2024-02-08,2024-02-08T10:20:00-05:00,2024-02-08T14:00:00-05:00,FB,LONG,210.0,-660.0
2024-02-08,2024-02-08T11:00:00-05:00,2024-02-08T14:40:00-05:00,RV,LONG,-1130.8950413230195,-1240.0
2024-02-08,2024-02-08T12:15:00-05:00,2024-02-08T16:20:00-05:00,B2,LONG,-415.0,-1130.0
2024-02-08,2024-02-08T19:20:00-05:00,2024-02-09T04:00:00-05:00,OD,LONG,350.0,-390.0
2024-02-09,2024-02-09T10:00:00-05:00,2024-02-09T11:00:00-05:00,RV,LONG,1169.4459283020117,-335.0
2024-02-09,2024-02-09T11:05:00-05:00,2024-02-09T14:00:00-05:00,FB,LONG,810.0,-615.0
2024-02-09,2024-02-09T11:15:00-05:00,2024-02-09T14:40:00-05:00,B2,LONG,1026.0930801279756,-655.0
2024-02-09,2024-02-09T14:45:00-05:00,2024-02-09T16:20:00-05:00,B2,LONG,-650.0,-755.0
2024-02-11,2024-02-11T19:20:00-05:00,2024-02-12T00:20:00-05:00,OD,LONG,-245.0,-240.0
2024-02-12,2024-02-12T10:55:00-05:00,2024-02-12T13:40:00-05:00,FB,LONG,-1105.0,-1705.0
2024-02-12,2024-02-12T11:00:00-05:00,2024-02-12T13:40:00-05:00,RV,LONG,-1030.6160402164096,-1670.0
2024-02-12,2024-02-12T14:40:00-05:00,2024-02-12T15:00:00-05:00,RV,SHORT,525.0,-210.0
2024-02-12,2024-02-12T19:20:00-05:00,2024-02-13T03:20:00-05:00,OD,LONG,-15.0,-105.0
2024-02-13,2024-02-13T10:40:00-05:00,2024-02-13T13:00:00-05:00,RV,SHORT,2001.673979723564,-270.0
2024-02-13,2024-02-13T19:20:00-05:00,2024-02-14T04:00:00-05:00,OD,LONG,1720.0,-310.0
2024-02-14,2024-02-14T11:25:00-05:00,2024-02-14T14:20:00-05:00,B2,LONG,-45.0,-1330.0
2024-02-14,2024-02-14T19:20:00-05:00,2024-02-15T04:00:00-05:00,OD,LONG,595.0,-520.0
2024-02-15,2024-02-15T10:20:00-05:00,2024-02-15T11:20:00-05:00,RV,SHORT,1310.9013916042022,-95.0
2024-02-15,2024-02-15T11:55:00-05:00,2024-02-15T13:40:00-05:00,B2,SHORT,-1785.0,-2105.0
2024-02-15,2024-02-15T14:20:00-05:00,2024-02-15T16:20:00-05:00,B2,LONG,950.0,-755.0
2024-02-15,2024-02-15T19:20:00-05:00,2024-02-16T04:20:00-05:00,OD,LONG,1260.0,-705.0
2024-02-16,2024-02-16T09:55:00-05:00,2024-02-16T10:20:00-05:00,B2,SHORT,-285.0,-340.0
2024-02-16,2024-02-16T11:20:00-05:00,2024-02-16T15:00:00-05:00,RV,SHORT,1400.0,-860.0
2024-02-16,2024-02-16T14:20:00-05:00,2024-02-16T15:00:00-05:00,B2,SHORT,1506.8966942959378,-105.0
2024-02-19,2024-02-19T19:20:00-05:00,2024-02-19T20:40:00-05:00,OD,LONG,-1025.0,-470.0
2024-02-20,2024-02-20T10:05:00-05:00,2024-02-20T12:20:00-05:00,B2,SHORT,1436.6286922530708,-1195.0
2024-02-20,2024-02-20T11:00:00-05:00,2024-02-20T12:20:00-05:00,RV,SHORT,1740.6748287841765,-475.0
2024-02-20,2024-02-20T19:20:00-05:00,2024-02-21T03:00:00-05:00,OD,LONG,-550.0,-650.0
2024-02-21,2024-02-21T10:50:00-05:00,2024-02-21T14:40:00-05:00,B2,LONG,-1835.0,-1975.0
2024-02-21,2024-02-21T19:20:00-05:00,2024-02-22T01:40:00-05:00,OD,LONG,1670.0,-160.0
2024-02-22,2024-02-22T10:15:00-05:00,2024-02-22T14:00:00-05:00,FB,LONG,2340.0,-815.0
2024-02-22,2024-02-22T10:30:00-05:00,2024-02-22T13:20:00-05:00,B2,LONG,1314.420170109952,-1240.0
2024-02-22,2024-02-22T13:45:00-05:00,2024-02-22T16:20:00-05:00,B2,LONG,-565.0,-665.0
2024-02-22,2024-02-22T19:20:00-05:00,2024-02-23T03:00:00-05:00,OD,LONG,-100.0,-305.0
2024-02-23,2024-02-23T09:20:00-05:00,2024-02-23T10:05:00-05:00,FB,LONG,-870.0,-860.0
2024-02-23,2024-02-23T10:40:00-05:00,2024-02-23T11:20:00-05:00,B2,LONG,-1775.0,-2415.0
2024-02-23,2024-02-23T11:40:00-05:00,2024-02-23T15:00:00-05:00,RV,LONG,-90.0,-545.0
2024-02-23,2024-02-23T12:25:00-05:00,2024-02-23T16:20:00-05:00,B2,LONG,-1615.0,-1655.0
2024-02-25,2024-02-25T19:20:00-05:00,2024-02-25T19:40:00-05:00,OD,LONG,-615.0,-125.0
2024-02-26,2024-02-26T09:40:00-05:00,2024-02-26T10:00:00-05:00,RV,LONG,-1227.4545260816376,-1205.0
2024-02-26,2024-02-26T10:20:00-05:00,2024-02-26T15:00:00-05:00,RV,LONG,-95.0,-880.0
2024-02-26,2024-02-26T11:55:00-05:00,2024-02-26T13:05:00-05:00,FB,LONG,-1010.0,-1010.0
2024-02-26,2024-02-26T19:20:00-05:00,2024-02-27T01:00:00-05:00,OD,LONG,-350.0,-550.0
2024-02-27,2024-02-27T10:20:00-05:00,2024-02-27T11:40:00-05:00,RV,LONG,-1250.3921307476412,-1180.0
2024-02-27,2024-02-27T14:20:00-05:00,2024-02-27T15:00:00-05:00,RV,LONG,450.0,-245.0
2024-02-27,2024-02-27T19:20:00-05:00,2024-02-28T00:20:00-05:00,OD,LONG,-310.0,-330.0
2024-02-28,2024-02-28T11:20:00-05:00,2024-02-28T13:20:00-05:00,RV,SHORT,1346.8061814130488,-335.0
2024-02-28,2024-02-28T19:20:00-05:00,2024-02-29T01:40:00-05:00,OD,LONG,450.0,-5.0
2024-02-29,2024-02-29T09:55:00-05:00,2024-02-29T11:40:00-05:00,B2,LONG,-1185.0,-2690.0
2024-02-29,2024-02-29T10:05:00-05:00,2024-02-29T14:00:00-05:00,FB,LONG,-550.0,-3320.0
2024-02-29,2024-02-29T13:30:00-05:00,2024-02-29T16:20:00-05:00,B2,LONG,415.0,-770.0
2024-02-29,2024-02-29T19:20:00-05:00,2024-03-01T02:00:00-05:00,OD,LONG,1640.0,-180.0
2024-03-01,2024-03-01T10:00:00-05:00,2024-03-01T14:00:00-05:00,FB,LONG,4225.0,-220.0
2024-03-01,2024-03-01T12:15:00-05:00,2024-03-01T13:40:00-05:00,B2,LONG,1322.7593310160591,-65.0
2024-03-03,2024-03-03T19:20:00-05:00,2024-03-04T04:20:00-05:00,OD,LONG,170.0,-5.0
2024-03-04,2024-03-04T10:40:00-05:00,2024-03-04T15:00:00-05:00,RV,LONG,70.0,-1105.0
2024-03-04,2024-03-04T11:50:00-05:00,2024-03-04T15:40:00-05:00,B2,LONG,15.0,-715.0
2024-03-04,2024-03-04T19:20:00-05:00,2024-03-04T21:40:00-05:00,OD,LONG,-790.0,-750.0
2024-03-05,2024-03-05T10:20:00-05:00,2024-03-05T11:20:00-05:00,B2,SHORT,535.0,-220.0
2024-03-05,2024-03-05T19:20:00-05:00,2024-03-06T03:20:00-05:00,OD,LONG,1510.0,-225.0
2024-03-06,2024-03-06T12:15:00-05:00,2024-03-06T13:40:00-05:00,FB,LONG,-2125.0,-2360.0
2024-03-06,2024-03-06T19:20:00-05:00,2024-03-06T21:20:00-05:00,OD,LONG,-1555.0,-1405.0
2024-03-07,2024-03-07T09:35:00-05:00,2024-03-07T09:50:00-05:00,FB,LONG,-1135.0,-1425.0
2024-03-07,2024-03-07T10:15:00-05:00,2024-03-07T11:40:00-05:00,B2,LONG,1422.3416950916726,-75.0
2024-03-07,2024-03-07T12:10:00-05:00,2024-03-07T16:20:00-05:00,B2,LONG,-1290.0,-3040.0
2024-03-07,2024-03-07T19:20:00-05:00,2024-03-08T03:40:00-05:00,OD,LONG,1215.0,-175.0
2024-03-08,2024-03-08T10:15:00-05:00,2024-03-08T11:30:00-05:00,FB,LONG,-4245.0,-4615.0
2024-03-08,2024-03-08T10:55:00-05:00,2024-03-08T11:20:00-05:00,B2,LONG,-1355.0,-2900.0
2024-03-11,2024-03-11T19:20:00-04:00,2024-03-12T02:40:00-04:00,OD,LONG,605.0,-150.0
2024-03-12,2024-03-12T10:00:00-04:00,2024-03-12T10:40:00-04:00,RV,LONG,2107.415245481243,-370.0
2024-03-12,2024-03-12T10:50:00-04:00,2024-03-12T14:00:00-04:00,FB,LONG,-625.0,-2195.0
2024-03-12,2024-03-12T19:20:00-04:00,2024-03-13T04:20:00-04:00,OD,LONG,-520.0,-785.0
2024-03-13,2024-03-13T12:00:00-04:00,2024-03-13T15:00:00-04:00,RV,SHORT,-900.0,-1390.0
2024-03-13,2024-03-13T19:20:00-04:00,2024-03-14T07:20:00-04:00,OD,LONG,715.0,-255.0
2024-03-14,2024-03-14T09:40:00-04:00,2024-03-14T10:00:00-04:00,RV,SHORT,1233.2898541860775,-140.0
2024-03-14,2024-03-14T10:20:00-04:00,2024-03-14T15:00:00-04:00,RV,SHORT,630.0,-1145.0
2024-03-14,2024-03-14T14:35:00-04:00,2024-03-14T15:20:00-04:00,B2,SHORT,1868.8768527041973,-220.0
2024-03-14,2024-03-14T19:20:00-04:00,2024-03-15T00:20:00-04:00,OD,LONG,-200.0,-180.0
2024-03-15,2024-03-15T10:10:00-04:00,2024-03-15T13:20:00-04:00,B2,SHORT,495.0,-2040.0
2024-03-15,2024-03-15T10:40:00-04:00,2024-03-15T12:20:00-04:00,RV,SHORT,1823.9323102952767,-755.0
2024-03-15,2024-03-15T14:10:00-04:00,2024-03-15T16:20:00-04:00,B2,SHORT,20.0,-750.0
2024-03-17,2024-03-17T19:20:00-04:00,2024-03-18T01:20:00-04:00,OD,LONG,1605.0,-180.0
2024-03-18,2024-03-18T09:40:00-04:00,2024-03-18T13:00:00-04:00,RV,LONG,-1277.1334497688804,-1605.0
2024-03-18,2024-03-18T09:50:00-04:00,2024-03-18T12:55:00-04:00,FB,LONG,-1355.0,-1535.0
2024-03-18,2024-03-18T14:30:00-04:00,2024-03-18T16:00:00-04:00,B2,LONG,-1800.0,-1820.0
2024-03-18,2024-03-18T19:20:00-04:00,2024-03-19T03:40:00-04:00,OD,LONG,-405.0,-840.0
2024-03-19,2024-03-19T10:40:00-04:00,2024-03-19T12:40:00-04:00,RV,SHORT,-1650.3667872100775,-2150.0
2024-03-19,2024-03-19T19:20:00-04:00,2024-03-19T21:00:00-04:00,OD,LONG,-745.0,-645.0
2024-03-20,2024-03-20T14:00:00-04:00,2024-03-20T14:20:00-04:00,RV,LONG,1241.3205016823483,-25.0
2024-03-20,2024-03-20T14:40:00-04:00,2024-03-20T15:00:00-04:00,RV,LONG,1110.0,-515.0
2024-03-20,2024-03-20T19:20:00-04:00,2024-03-21T03:20:00-04:00,OD,LONG,1450.0,-335.0
2024-03-21,2024-03-21T19:20:00-04:00,2024-03-21T21:40:00-04:00,OD,LONG,-360.0,-185.0
2024-03-22,2024-03-22T09:00:00-04:00,2024-03-22T13:00:00-04:00,RV,SHORT,-1073.0647155740007,-1060.0
2024-03-22,2024-03-22T14:00:00-04:00,2024-03-22T15:00:00-04:00,RV,LONG,-505.0,-840.0
2024-03-22,2024-03-22T14:30:00-04:00,2024-03-22T16:20:00-04:00,B2,LONG,-537.5,-1245.0
2024-03-24,2024-03-24T19:20:00-04:00,2024-03-24T22:00:00-04:00,OD,LONG,-155.0,-65.0
2024-03-25,2024-03-25T10:00:00-04:00,2024-03-25T10:40:00-04:00,RV,SHORT,-1241.7546287745065,-1260.0
2024-03-25,2024-03-25T11:00:00-04:00,2024-03-25T14:00:00-04:00,FB,LONG,590.0,-215.0
2024-03-25,2024-03-25T19:20:00-04:00,2024-03-25T23:20:00-04:00,OD,LONG,45.0,-60.0
2024-03-26,2024-03-26T19:20:00-04:00,2024-03-27T03:00:00-04:00,OD,LONG,5.0,-15.0
2024-03-27,2024-03-27T12:20:00-04:00,2024-03-27T15:00:00-04:00,RV,SHORT,85.0,-795.0
2024-03-27,2024-03-27T13:10:00-04:00,2024-03-27T16:00:00-04:00,B2,SHORT,-3360.0,-1785.0
2024-03-27,2024-03-27T19:20:00-04:00,2024-03-28T03:00:00-04:00,OD,LONG,25.0,-240.0
2024-03-31,2024-03-31T19:20:00-04:00,2024-03-31T22:20:00-04:00,OD,LONG,-135.0,-45.0
2024-04-01,2024-04-01T09:40:00-04:00,2024-04-01T10:20:00-04:00,RV,LONG,-1298.1980301169824,-1440.0
2024-04-01,2024-04-01T10:10:00-04:00,2024-04-01T10:40:00-04:00,FB,LONG,-1675.0,-1925.0
2024-04-01,2024-04-01T19:20:00-04:00,2024-04-02T01:00:00-04:00,OD,LONG,-265.0,-475.0
2024-04-02,2024-04-02T11:20:00-04:00,2024-04-02T15:00:00-04:00,RV,SHORT,-185.0,-640.0
2024-04-02,2024-04-02T19:20:00-04:00,2024-04-02T20:00:00-04:00,OD,LONG,-500.0,-135.0
2024-04-03,2024-04-03T10:20:00-04:00,2024-04-03T14:00:00-04:00,FB,LONG,505.0,-400.0
2024-04-03,2024-04-03T12:20:00-04:00,2024-04-03T16:20:00-04:00,B2,LONG,-230.0,-2245.0
2024-04-03,2024-04-03T19:20:00-04:00,2024-04-04T01:20:00-04:00,OD,LONG,740.0,-20.0
2024-04-04,2024-04-04T12:40:00-04:00,2024-04-04T14:00:00-04:00,FB,LONG,-1225.0,-1420.0
2024-04-04,2024-04-04T19:20:00-04:00,2024-04-05T07:20:00-04:00,OD,LONG,1345.0,-760.0
2024-04-05,2024-04-05T10:15:00-04:00,2024-04-05T11:20:00-04:00,B2,LONG,3379.853192706214,-1150.0
2024-04-05,2024-04-05T10:50:00-04:00,2024-04-05T14:00:00-04:00,FB,LONG,445.0,-690.0
2024-04-05,2024-04-05T11:00:00-04:00,2024-04-05T15:00:00-04:00,RV,LONG,-700.0,-1530.0
2024-04-05,2024-04-05T13:35:00-04:00,2024-04-05T16:20:00-04:00,B2,LONG,-1910.0,-2605.0
2024-04-07,2024-04-07T19:20:00-04:00,2024-04-07T23:20:00-04:00,OD,LONG,-820.0,-750.0
2024-04-08,2024-04-08T19:20:00-04:00,2024-04-09T03:20:00-04:00,OD,LONG,-80.0,-535.0
2024-04-09,2024-04-09T11:20:00-04:00,2024-04-09T15:00:00-04:00,RV,SHORT,-75.0,-1090.0
2024-04-09,2024-04-09T19:20:00-04:00,2024-04-10T05:20:00-04:00,OD,LONG,-15.0,-150.0
2024-04-10,2024-04-10T09:40:00-04:00,2024-04-10T15:00:00-04:00,RV,SHORT,1055.0,-1000.0
2024-04-10,2024-04-10T19:20:00-04:00,2024-04-11T04:40:00-04:00,OD,LONG,340.0,-140.0
2024-04-11,2024-04-11T12:50:00-04:00,2024-04-11T14:00:00-04:00,FB,LONG,2315.0,-605.0
2024-04-11,2024-04-11T19:20:00-04:00,2024-04-12T03:20:00-04:00,OD,LONG,-405.0,-460.0
2024-04-12,2024-04-12T19:20:00-04:00,2024-04-14T21:00:00-04:00,OD,LONG,635.0,-515.0
2024-04-15,2024-04-15T11:40:00-04:00,2024-04-15T12:40:00-04:00,RV,SHORT,1984.840629460159,-390.0
2024-04-15,2024-04-15T14:00:00-04:00,2024-04-15T15:00:00-04:00,RV,SHORT,750.0,-315.0
2024-04-15,2024-04-15T19:20:00-04:00,2024-04-15T22:20:00-04:00,OD,LONG,-1145.0,-145.0
2024-04-16,2024-04-16T10:00:00-04:00,2024-04-16T14:20:00-04:00,RV,SHORT,-1697.6380070083542,-1805.0
2024-04-16,2024-04-16T19:20:00-04:00,2024-04-16T20:20:00-04:00,OD,LONG,-270.0,-70.0
2024-04-17,2024-04-17T12:05:00-04:00,2024-04-17T13:20:00-04:00,B2,SHORT,170.0,-200.0
2024-04-17,2024-04-17T13:25:00-04:00,2024-04-17T16:20:00-04:00,B2,SHORT,670.0,-2050.0
2024-04-17,2024-04-17T19:20:00-04:00,2024-04-18T02:00:00-04:00,OD,LONG,1675.0,-165.0
2024-04-18,2024-04-18T10:00:00-04:00,2024-04-18T10:40:00-04:00,RV,SHORT,-1711.936458173659,-1950.0
2024-04-18,2024-04-18T10:05:00-04:00,2024-04-18T11:20:00-04:00,B2,SHORT,-2600.0,-2850.0
2024-04-18,2024-04-18T13:45:00-04:00,2024-04-18T16:20:00-04:00,B2,LONG,-530.0,-1205.0
2024-04-18,2024-04-18T19:20:00-04:00,2024-04-18T20:00:00-04:00,OD,LONG,-1165.0,-675.0
2024-04-21,2024-04-21T19:20:00-04:00,2024-04-21T20:40:00-04:00,OD,LONG,-670.0,-505.0
2024-04-22,2024-04-22T11:40:00-04:00,2024-04-22T13:40:00-04:00,RV,SHORT,-1893.4833722943583,-2475.0
2024-04-22,2024-04-22T19:20:00-04:00,2024-04-23T04:00:00-04:00,OD,LONG,1555.0,-615.0
2024-04-23,2024-04-23T10:00:00-04:00,2024-04-23T10:40:00-04:00,RV,LONG,1517.2399714875064,-515.0
2024-04-23,2024-04-23T10:00:00-04:00,2024-04-23T14:00:00-04:00,FB,LONG,2700.0,-515.0
2024-04-23,2024-04-23T11:25:00-04:00,2024-04-23T16:20:00-04:00,B2,LONG,715.0,-865.0
2024-04-23,2024-04-23T19:20:00-04:00,2024-04-24T04:00:00-04:00,OD,LONG,675.0,-60.0
2024-04-24,2024-04-24T09:40:00-04:00,2024-04-24T11:00:00-04:00,RV,LONG,-1290.7713118752145,-1790.0
2024-04-24,2024-04-24T10:05:00-04:00,2024-04-24T11:20:00-04:00,B2,LONG,-1745.0,-1965.0
2024-04-24,2024-04-24T14:00:00-04:00,2024-04-24T16:20:00-04:00,B2,LONG,-3245.0,-3445.0
2024-04-24,2024-04-24T19:20:00-04:00,2024-04-25T01:00:00-04:00,OD,LONG,-865.0,-535.0
2024-04-25,2024-04-25T10:20:00-04:00,2024-04-25T13:40:00-04:00,RV,SHORT,-2058.7079783256195,-2385.0
2024-04-25,2024-04-25T19:20:00-04:00,2024-04-26T03:00:00-04:00,OD,LONG,-210.0,-475.0
2024-04-26,2024-04-26T11:05:00-04:00,2024-04-26T14:00:00-04:00,FB,LONG,100.0,-1145.0
2024-04-28,2024-04-28T19:20:00-04:00,2024-04-29T02:20:00-04:00,OD,LONG,880.0,-20.0
2024-04-29,2024-04-29T19:20:00-04:00,2024-04-30T01:20:00-04:00,OD,LONG,-645.0,-225.0
2024-04-30,2024-04-30T11:45:00-04:00,2024-04-30T14:00:00-04:00,B2,SHORT,187.5,-650.0
2024-04-30,2024-04-30T19:20:00-04:00,2024-05-01T02:00:00-04:00,OD,LONG,-125.0,-410.0
2024-05-01,2024-05-01T10:40:00-04:00,2024-05-01T11:20:00-04:00,RV,SHORT,1593.9807005503826,-285.0
2024-05-01,2024-05-01T11:40:00-04:00,2024-05-01T14:40:00-04:00,RV,SHORT,-1753.7010200835357,-3040.0
2024-05-01,2024-05-01T14:45:00-04:00,2024-05-01T15:40:00-04:00,B2,LONG,-2805.0,-3720.0
2024-05-01,2024-05-01T19:20:00-04:00,2024-05-02T03:40:00-04:00,OD,LONG,1460.0,-105.0
2024-05-02,2024-05-02T11:45:00-04:00,2024-05-02T14:20:00-04:00,B2,LONG,1933.0352801783736,-615.0
2024-05-02,2024-05-02T14:25:00-04:00,2024-05-02T16:20:00-04:00,B2,LONG,605.0,-145.0
2024-05-02,2024-05-02T19:20:00-04:00,2024-05-03T02:20:00-04:00,OD,LONG,-165.0,-245.0
2024-05-03,2024-05-03T10:30:00-04:00,2024-05-03T16:20:00-04:00,B2,LONG,1585.0,-955.0
2024-05-03,2024-05-03T11:55:00-04:00,2024-05-03T14:00:00-04:00,FB,LONG,-230.0,-695.0
2024-05-05,2024-05-05T19:20:00-04:00,2024-05-06T00:40:00-04:00,OD,LONG,-540.0,-575.0
2024-05-06,2024-05-06T10:00:00-04:00,2024-05-06T14:40:00-04:00,B2,LONG,797.4649856473843,-850.0
2024-05-06,2024-05-06T10:40:00-04:00,2024-05-06T14:00:00-04:00,FB,LONG,505.0,-705.0
2024-05-06,2024-05-06T12:40:00-04:00,2024-05-06T15:00:00-04:00,RV,LONG,800.0,-330.0
2024-05-06,2024-05-06T19:20:00-04:00,2024-05-07T03:20:00-04:00,OD,LONG,-260.0,-345.0
2024-05-07,2024-05-07T11:00:00-04:00,2024-05-07T14:00:00-04:00,FB,LONG,-1145.0,-1335.0
2024-05-07,2024-05-07T13:25:00-04:00,2024-05-07T14:20:00-04:00,B2,LONG,-1195.0,-1515.0
2024-05-07,2024-05-07T19:20:00-04:00,2024-05-08T00:20:00-04:00,OD,LONG,-310.0,-280.0
2024-05-08,2024-05-08T09:40:00-04:00,2024-05-08T10:00:00-04:00,RV,SHORT,-1029.4389184281315,-1045.0
2024-05-08,2024-05-08T10:20:00-04:00,2024-05-08T14:00:00-04:00,FB,LONG,150.0,-635.0
2024-05-08,2024-05-08T19:20:00-04:00,2024-05-09T00:40:00-04:00,OD,LONG,-265.0,-210.0
2024-05-09,2024-05-09T10:40:00-04:00,2024-05-09T15:00:00-04:00,RV,LONG,560.0,-695.0
2024-05-09,2024-05-09T11:05:00-04:00,2024-05-09T14:00:00-04:00,FB,LONG,-265.0,-980.0
2024-05-09,2024-05-09T14:50:00-04:00,2024-05-09T16:20:00-04:00,B2,LONG,140.0,-590.0
2024-05-09,2024-05-09T19:20:00-04:00,2024-05-10T05:00:00-04:00,OD,LONG,1285.0,-420.0
2024-05-10,2024-05-10T09:50:00-04:00,2024-05-10T10:20:00-04:00,FB,LONG,-1850.0,-1870.0
2024-05-10,2024-05-10T10:45:00-04:00,2024-05-10T16:20:00-04:00,B2,LONG,40.0,-1165.0
2024-05-10,2024-05-10T14:00:00-04:00,2024-05-10T15:00:00-04:00,RV,LONG,55.0,-465.0
2024-05-12,2024-05-12T19:20:00-04:00,2024-05-13T03:00:00-04:00,OD,LONG,640.0,-260.0
2024-05-13,2024-05-13T19:20:00-04:00,2024-05-13T23:20:00-04:00,OD,LONG,-320.0,-305.0
2024-05-14,2024-05-14T09:00:00-04:00,2024-05-14T10:00:00-04:00,RV,SHORT,-1078.179952082428,-1300.0
2024-05-14,2024-05-14T10:25:00-04:00,2024-05-14T15:00:00-04:00,B2,LONG,1197.0905701642914,-1205.0
2024-05-14,2024-05-14T11:00:00-04:00,2024-05-14T15:00:00-04:00,RV,LONG,1460.0,-825.0
2024-05-14,2024-05-14T11:30:00-04:00,2024-05-14T14:00:00-04:00,FB,LONG,-545.0,-1195.0
2024-05-14,2024-05-14T19:20:00-04:00,2024-05-15T02:20:00-04:00,OD,LONG,-210.0,-430.0
2024-05-15,2024-05-15T11:00:00-04:00,2024-05-15T14:00:00-04:00,FB,LONG,2190.0,-30.0
2024-05-15,2024-05-15T12:15:00-04:00,2024-05-15T13:20:00-04:00,B2,LONG,1167.4464485383942,-135.0
2024-05-15,2024-05-15T13:55:00-04:00,2024-05-15T16:20:00-04:00,B2,LONG,110.0,-240.0
2024-05-15,2024-05-15T19:20:00-04:00,2024-05-16T02:00:00-04:00,OD,LONG,-15.0,-65.0
2024-05-16,2024-05-16T11:45:00-04:00,2024-05-16T13:25:00-04:00,FB,LONG,-1120.0,-1355.0
2024-05-16,2024-05-16T12:40:00-04:00,2024-05-16T14:20:00-04:00,B2,LONG,-1030.0,-1225.0
2024-05-16,2024-05-16T14:00:00-04:00,2024-05-16T15:00:00-04:00,RV,LONG,-320.0,-980.0
2024-05-16,2024-05-16T19:20:00-04:00,2024-05-17T03:20:00-04:00,OD,LONG,90.0,-110.0
2024-05-17,2024-05-17T12:00:00-04:00,2024-05-17T14:20:00-04:00,RV,SHORT,1073.6559996822325,-140.0
2024-05-19,2024-05-19T19:20:00-04:00,2024-05-20T03:20:00-04:00,OD,LONG,110.0,-20.0
2024-05-20,2024-05-20T09:40:00-04:00,2024-05-20T10:00:00-04:00,RV,LONG,937.5480519819394,-245.0
2024-05-20,2024-05-20T09:55:00-04:00,2024-05-20T14:00:00-04:00,FB,LONG,45.0,-260.0
2024-05-20,2024-05-20T19:20:00-04:00,2024-05-21T04:20:00-04:00,OD,LONG,-120.0,-150.0
2024-05-21,2024-05-21T11:00:00-04:00,2024-05-21T14:00:00-04:00,FB,LONG,400.0,-470.0
2024-05-21,2024-05-21T19:20:00-04:00,2024-05-22T02:00:00-04:00,OD,LONG,-100.0,-140.0
2024-05-22,2024-05-22T09:35:00-04:00,2024-05-22T13:40:00-04:00,FB,LONG,-635.0,-1015.0
2024-05-22,2024-05-22T14:50:00-04:00,2024-05-22T16:20:00-04:00,B2,LONG,1237.1394306812,-725.0
2024-05-22,2024-05-22T19:20:00-04:00,2024-05-22T23:20:00-04:00,OD,LONG,1890.0,-85.0
2024-05-23,2024-05-23T10:20:00-04:00,2024-05-23T11:00:00-04:00,RV,SHORT,1397.2747026796424,-465.0
2024-05-23,2024-05-23T11:20:00-04:00,2024-05-23T13:40:00-04:00,RV,SHORT,1861.159811146936,-1120.0
2024-05-23,2024-05-23T19:20:00-04:00,2024-05-24T02:00:00-04:00,OD,LONG,-200.0,-255.0
2024-05-24,2024-05-24T10:20:00-04:00,2024-05-24T11:20:00-04:00,RV,LONG,1317.5143155220576,-290.0
2024-05-24,2024-05-24T10:20:00-04:00,2024-05-24T14:00:00-04:00,FB,LONG,1760.0,-290.0
2024-05-24,2024-05-24T11:00:00-04:00,2024-05-24T13:00:00-04:00,B2,LONG,465.0,-60.0
2024-05-24,2024-05-24T14:20:00-04:00,2024-05-24T16:20:00-04:00,B2,LONG,-1050.0,-1735.0
2024-05-26,2024-05-26T19:20:00-04:00,2024-05-27T03:20:00-04:00,OD,LONG,330.0,-490.0
2024-05-27,2024-05-27T19:20:00-04:00,2024-05-28T02:00:00-04:00,OD,LONG,-90.0,-660.0
2024-05-28,2024-05-28T10:20:00-04:00,2024-05-28T14:40:00-04:00,RV,SHORT,1276.9573846036656,-1005.0
2024-05-28,2024-05-28T19:20:00-04:00,2024-05-28T20:40:00-04:00,OD,LONG,-625.0,-515.0
2024-05-29,2024-05-29T09:40:00-04:00,2024-05-29T10:40:00-04:00,RV,SHORT,-1204.8424028580484,-1480.0
2024-05-29,2024-05-29T19:20:00-04:00,2024-05-29T23:00:00-04:00,OD,LONG,-785.0,-820.0
2024-05-30,2024-05-30T11:40:00-04:00,2024-05-30T15:00:00-04:00,RV,SHORT,255.0,-915.0
2024-05-30,2024-05-30T19:20:00-04:00,2024-05-30T20:00:00-04:00,OD,LONG,-855.0,-220.0
2024-05-31,2024-05-31T10:35:00-04:00,2024-05-31T12:20:00-04:00,B2,SHORT,889.6589129890344,-270.0
2024-05-31,2024-05-31T13:40:00-04:00,2024-05-31T15:40:00-04:00,B2,SHORT,-1750.0,-1855.0
2024-06-02,2024-06-02T19:20:00-04:00,2024-06-03T02:20:00-04:00,OD,LONG,1870.0,-15.0
2024-06-03,2024-06-03T13:20:00-04:00,2024-06-03T15:40:00-04:00,B2,LONG,1939.772094449217,-45.0
2024-06-03,2024-06-03T19:20:00-04:00,2024-06-04T01:20:00-04:00,OD,LONG,-500.0,-455.0
2024-06-04,2024-06-04T19:20:00-04:00,2024-06-05T02:20:00-04:00,OD,LONG,70.0,-335.0
2024-06-05,2024-06-05T09:25:00-04:00,2024-06-05T14:00:00-04:00,FB,LONG,3695.0,-775.0
2024-06-05,2024-06-05T10:40:00-04:00,2024-06-05T13:00:00-04:00,RV,LONG,1536.7238190036005,-365.0
2024-06-05,2024-06-05T19:20:00-04:00,2024-06-06T01:20:00-04:00,OD,LONG,-250.0,-625.0
2024-06-06,2024-06-06T19:20:00-04:00,2024-06-07T03:20:00-04:00,OD,LONG,10.0,-225.0
2024-06-07,2024-06-07T09:20:00-04:00,2024-06-07T11:00:00-04:00,RV,SHORT,-1444.5617017674522,-1805.0
