delta,lowz,sl,tp,n_is,n_oos,pf_is,pf_oos,wr_is,wr_oos,pnl_is,pnl_oos,mdd_is,mdd_oos
200,1.7,2.75,1.0,2056,562,1.180350667649459,1.0069935292638323,69.50389105058366,66.37010676156584,160579.49523147824,2422.538306589122,-21300.368565816403,-33893.756230803556
200,1.7,2.75,1.25,1901,541,1.1063476501912646,1.1610321740147258,64.33456075749605,65.24953789279112,102942.27036403558,55242.051010189025,-32165.047877153687,-25679.300797630858
200,1.7,2.75,1.5,1792,515,1.084879541473933,1.196846942031119,61.216517857142854,63.49514563106796,85129.87079994596,69160.27715828051,-39273.35089102418,-25501.91155787208
200,1.7,2.75,1.75,1716,489,1.08425960771349,1.1953199534771874,58.857808857808855,61.14519427402863,86714.89184860846,70012.85667270808,-35811.89005147504,-26144.288823708994
200,1.7,2.75,2.0,1651,474,1.080919665668005,1.1762159653756132,56.814052089642644,58.438818565400844,84931.22502373543,64683.46497569022,-46676.85205418905,-28087.91581830832
200,1.7,2.75,2.25,1601,460,1.075993961157664,1.155760175587068,55.09056839475328,56.52173913043478,81062.50384907692,58209.503299102435,-60562.050876255526,-34652.25233917379
200,1.7,2.75,2.5,1542,449,1.0635124858177416,1.139929584744473,53.89105058365759,54.12026726057906,66959.76047728324,53470.19319520499,-53245.02811357724,-41418.62995378884
200,1.7,2.75,2.75,1496,444,1.0691320729630456,1.1165852965627403,52.67379679144385,52.252252252252255,72347.20314283804,45755.069444828914,-47911.049935546675,-45309.69742647576
200,1.7,2.75,3.0,1466,434,1.0740766207532135,1.1399318181267462,52.11459754433834,51.382488479262676,76951.89238630905,54914.46874310808,-54140.55924344652,-39857.88968014669
200,1.7,3.0,1.0,2033,560,1.166646746776123,1.0087473848372634,70.09345794392523,66.78571428571429,149261.0493267421,3027.319038764763,-22712.669043833484,-31888.673537171126
200,1.7,3.0,1.25,1878,538,1.079012031543723,1.1770935210530271,64.74973375931842,65.79925650557621,77662.12874582103,59984.702680046394,-29904.765742658055,-22052.270676660773
200,1.7,3.0,1.5,1765,512,1.0606999060919293,1.2086781049882023,61.47308781869688,63.8671875,61602.184215641246,72694.53344568479,-36288.16764384408,-24518.98471222419
200,1.7,3.0,1.75,1685,485,1.0650745566813946,1.2015591699281583,59.16913946587537,61.44329896907217,67411.65483638433,71800.3462540228,-31848.02454770234,-23531.56150282739
200,1.7,3.0,2.0,1617,470,1.0676619245111738,1.1809708213206649,57.20470006184292,58.723404255319146,71200.86113849291,66093.94378494108,-44507.57330592089,-29988.86914435192
200,1.7,3.0,2.25,1566,456,1.0676709693039235,1.1720758549189163,55.61941251596424,56.79824561403509,72198.84715578661,63347.10397368937,-58049.82153491484,-32387.965427573436
200,1.7,3.0,2.5,1510,444,1.0541377994831989,1.156892850096805,54.437086092715234,54.5045045045045,57114.25076449588,58912.647680853406,-50408.115467682874,-33847.637827338694
200,1.7,3.0,2.75,1464,439,1.059358296084018,1.128671624103013,53.2103825136612,52.619589977220954,62179.99979723984,49814.295161433765,-44801.30221002754,-37952.07683736233
200,1.7,3.0,3.0,1434,429,1.0647880693741671,1.1481086870932316,52.71966527196653,51.74825174825175,67225.96300449569,57537.54406944252,-49286.645666586875,-33941.17732997562
200,1.8,1.0,1.0,2517,663,1.0522182050284543,0.9726143063495634,51.25148986889154,48.86877828054298,48334.685905526094,-8840.271912051612,-28718.268397619977,-19946.89519255364
200,1.8,1.0,1.25,2395,642,1.0170799000714947,1.0762169216317523,46.22129436325678,46.88473520249221,16607.700084498283,24741.457658948857,-36883.20341705388,-16152.312809026917
200,1.8,1.0,1.5,2307,616,0.988619200087956,1.131581142506835,42.69614217598613,45.45454545454545,-11362.99460996317,42449.914432440855,-50748.27315670998,-17455.10728767862
200,1.8,1.0,1.75,2245,598,1.013081700304776,1.1295622018161027,40.801781737193764,43.31103678929766,13088.686348727897,42418.96467661725,-42048.279733662894,-20344.386841903106
200,1.8,1.0,2.0,2192,587,1.0326724787834562,1.1180013943191431,39.46167883211679,40.71550255536627,32687.715503754953,39480.83083099009,-52517.33144287904,-24529.865706516866
200,1.8,1.0,2.25,2139,571,1.0462358339949096,1.0881717576008143,38.101916783543714,38.879159369527144,46073.86543323881,29733.139928057135,-56536.59018397253,-26984.522089392267
200,1.8,1.0,2.5,2088,567,1.044899246081311,1.0919290693462718,36.97318007662835,37.213403880070544,44457.05610697679,31396.903403103788,-54127.51998775272,-27729.677779276753
200,1.8,1.0,2.75,2047,563,1.054319989563071,1.0709648904822078,35.80850024425989,35.34635879218472,53307.547575405486,24676.130228756592,-42144.000767678226,-37177.12728012928
200,1.8,1.0,3.0,2020,554,1.0524181262797287,1.1052023048948534,35.198019801980195,34.47653429602888,51339.38610611094,36511.75245330451,-41995.02014312599,-32262.129644117158
200,1.8,1.25,1.0,2413,639,1.0690279601864583,0.9629868332550785,56.85868213841691,54.147104851330205,66101.81420646975,-12652.317210664187,-38133.54983652505,-25614.39518545987
200,1.8,1.25,1.25,2291,620,1.0297025851471509,1.0501302702972997,51.76778699257966,51.45161290322581,30129.588749768627,17532.489309547964,-42609.830018781286,-19051.140434239132
200,1.8,1.25,1.5,2193,593,1.0099589962088855,1.0957092476369832,48.381212950296394,49.747048903878586,10373.75971249683,33504.27465473884,-51352.63872938809,-18627.922464254007
200,1.8,1.25,1.75,2128,574,1.020329524415348,1.1117078894411168,46.14661654135338,47.73519163763066,21333.944540911143,39515.155950489934,-39690.73914282137,-22396.166256581564
200,1.8,1.25,2.0,2076,559,1.02893869114642,1.0969294770051528,44.460500963391134,45.08050089445438,30610.36525748299,34804.62178358997,-54835.42301057358,-29307.584473363968
200,1.8,1.25,2.25,2023,543,1.0421832814727172,1.0813917890891303,43.10430054374691,43.278084714548804,44590.01635669144,29201.821880432544,-59029.468638966384,-31047.212423206074
200,1.8,1.25,2.5,1970,538,1.0324570216617368,1.0888074343410346,41.82741116751269,41.44981412639405,34168.88145233559,32234.663674812255,-55537.5369388562,-29973.418881543257
200,1.8,1.25,2.75,1926,533,1.0453364735598363,1.0718359325379023,40.654205607476634,39.77485928705441,47246.59482071519,26545.10898902634,-43294.36956021283,-38495.59614439495
200,1.8,1.25,3.0,1893,525,1.0453304058063628,1.105501550276235,39.8837823560486,38.857142857142854,47024.14289183976,39032.01901683293,-45389.76697191068,-33101.663100783844
200,1.8,1.5,1.0,2339,620,1.0810139752608032,1.0321671722573864,60.53869174861052,59.03225806451613,78862.95098987446,10827.973652669389,-41629.07697238479,-21245.747900397764
200,1.8,1.5,1.25,2200,598,1.0358100818059826,1.1438356777189493,55.40909090909091,56.8561872909699,36972.19472204157,48778.34077254112,-55639.56209954653,-19401.146247237702
200,1.8,1.5,1.5,2096,569,1.0210327441209806,1.2135711518447165,52.05152671755725,55.887521968365554,22288.36111685221,71440.65138223668,-61704.66737298784,-23512.019466046986
200,1.8,1.5,1.75,2026,550,1.035052518134848,1.2185044897317332,49.950641658440276,53.81818181818182,37470.56696585216,74691.44196719855,-45753.07205738661,-22550.169355541148
200,1.8,1.5,2.0,1960,533,1.0464192508691674,1.1908218480359039,48.214285714285715,51.031894934333955,49761.33862109505,66774.20155352862,-59264.52680338675,-28393.175113115212
200,1.8,1.5,2.25,1909,518,1.049672331681183,1.1801414724477304,46.4641173389209,49.22779922779923,53514.17022727179,63120.291262852625,-65353.87673020405,-27854.63170592353
200,1.8,1.5,2.5,1854,511,1.0395918861851858,1.148509608334416,45.25350593311758,46.57534246575342,42340.78255640914,53315.53858457977,-58111.959727039575,-29652.394811129998
200,1.8,1.5,2.75,1806,507,1.033085010885248,1.1515975110692676,43.85382059800664,44.97041420118343,35139.82195259916,55191.23387175685,-59526.09344596027,-32954.01968027734
200,1.8,1.5,3.0,1775,497,1.0247828484266022,1.1626066841485507,42.929577464788736,43.86317907444668,26255.196550500805,59469.54879446181,-64820.370740117876,-30930.604779739806
200,1.8,1.75,1.0,2259,606,1.1186145246008046,1.0424539508947492,63.567950420540065,61.55115511551155,113273.37483326813,14299.264219013421,-21767.915824774624,-27430.821836825635
200,1.8,1.75,1.25,2123,584,1.0762660726564217,1.1802909620025965,58.64342910975035,59.58904109589041,77684.38409209176,60279.52740251785,-31610.4561375294,-24148.47399270613
200,1.8,1.75,1.5,2014,557,1.052945685472632,1.2161532679811933,55.213505461767625,58.16876122082585,55675.54551760233,73300.68020955776,-43762.75578174072,-28908.782824983646
200,1.8,1.75,1.75,1942,536,1.0691083730052306,1.2129918731331093,53.14109165808445,56.156716417910445,73435.11233346796,74530.35181710169,-30850.86514948182,-26790.868525090482
200,1.8,1.75,2.0,1870,519,1.0816431984888684,1.1775099652537075,51.44385026737968,53.371868978805395,87004.1296176472,63881.87648776868,-43388.11845710274,-31557.761288998154
200,1.8,1.75,2.25,1817,505,1.0814318074105824,1.1557524485936064,49.697303247110625,51.28712871287129,87452.48254937975,56765.44725735592,-52625.08963935288,-32235.806044114506
200,1.8,1.75,2.5,1760,496,1.0752080314730148,1.1277453324770894,48.52272727272727,48.79032258064516,79991.04579854789,47563.47807786238,-44323.88465129712,-37777.60172972761
200,1.8,1.75,2.75,1715,492,1.0742476746234224,1.1156387337017366,47.23032069970846,46.951219512195124,78514.85657072952,43912.81730636023,-42871.096326205865,-41242.42537946717
200,1.8,1.75,3.0,1680,481,1.0747669411345688,1.1298752008355482,46.25,45.945945945945944,78487.32439785844,49480.32726110636,-50469.56766410047,-36040.02819843234
200,1.8,2.0,1.0,2212,589,1.1273099492317664,1.1082123723687014,65.32549728752261,64.34634974533107,121134.02107892305,34982.03229209765,-23997.92635019646,-20813.349475110153
200,1.8,2.0,1.25,2064,566,1.0876057778107249,1.2541896752447124,60.46511627906977,62.36749116607774,88573.85501144316,81615.63051328776,-31628.04693305261,-18525.78780310716
200,1.8,2.0,1.5,1952,540,1.0542109092757233,1.293571968026643,56.967213114754095,61.111111111111114,56992.737108339716,96274.31718771928,-41511.921294627784,-16795.161248594086
200,1.8,2.0,1.75,1880,518,1.0721307804909286,1.2965825024983113,54.9468085106383,58.88030888030888,76751.99354303579,99721.24911771098,-30222.29562193541,-19517.374175613295
200,1.8,2.0,2.0,1806,502,1.0816043096376942,1.2577355967396389,52.990033222591364,55.97609561752988,87092.03213707363,89458.61803808948,-34460.38070473094,-20810.570500383183
200,1.8,2.0,2.25,1754,486,1.0862122411547976,1.2311912703230623,51.31128848346636,53.90946502057613,92595.16980826444,81437.44196488289,-45015.98205142596,-22458.277924193462
200,1.8,2.0,2.5,1697,475,1.0815129468118796,1.1994602403840326,50.14731879787861,51.36842105263158,86612.20347667957,71973.9533581816,-39757.37201369804,-24408.592934933695
200,1.8,2.0,2.75,1654,471,1.0857373038563851,1.167575916645241,48.91172914147521,49.25690021231423,90748.49380098926,62352.96046424213,-39745.47996878449,-32463.43062938271
200,1.8,2.0,3.0,1621,460,1.0816310208740563,1.183736488306656,47.995064774830354,48.26086956521739,86086.44574706606,68629.1908824403,-42619.08701493799,-28457.23143454219
200,1.8,2.25,1.0,2162,584,1.1487747790335643,1.0490230068607649,67.02127659574468,65.06849315068493,139234.1237052613,16730.372722741813,-21554.147513993958,-27660.061037193373
200,1.8,2.25,1.25,2009,560,1.0997676166583379,1.2053067290222557,62.170233947237435,63.57142857142857,99858.2118306818,68938.87852693872,-30526.317485646214,-22279.580170153495
200,1.8,2.25,1.5,1896,535,1.0708863270931375,1.2316829684313777,58.755274261603375,62.05607476635514,73819.54634260185,80209.22163200397,-28367.392010616168,-22383.359689290373
200,1.8,2.25,1.75,1820,513,1.0780563994869243,1.2410054852883532,56.59340659340659,59.84405458089669,82816.06544437786,85210.50489253546,-28449.095362297885,-21660.593994434457
200,1.8,2.25,2.0,1751,497,1.0852678284154436,1.2029041723044047,54.59737292975443,56.94164989939638,91123.02485918655,74103.92789993333,-31260.126240061072,-24687.106807057717
200,1.8,2.25,2.25,1699,480,1.0800949531567878,1.1674582057256357,52.73690406121248,54.791666666666664,86625.2133169564,62335.77891490291,-40997.734772595635,-30815.840391747624
200,1.8,2.25,2.5,1641,469,1.0722293605973845,1.1371935883342086,51.492992078001215,52.23880597014925,77302.61940440472,52385.30432571613,-42422.78222659166,-34889.32405329171
200,1.8,2.25,2.75,1597,465,1.0762905482851866,1.107311061124157,50.34439574201628,50.10752688172043,81172.82863470053,42253.92471716805,-41228.6504101615,-43036.3422693171
200,1.8,2.25,3.0,1565,454,1.0751191431252993,1.1269671729437891,49.584664536741215,49.118942731277535,79469.80216217594,50008.27841938357,-41434.577652691005,-37345.54548289714
200,1.8,2.5,1.0,2112,578,1.1553474940521529,1.0391723750275252,68.27651515151516,66.08996539792388,143210.83524797103,13507.006824817,-21883.582757568307,-25953.059038586944
200,1.8,2.5,1.25,1959,554,1.1070719795158352,1.2010818717326588,63.5017866258295,64.8014440433213,105565.56231006683,67996.65084888504,-29609.042870115445,-22341.49544142965
200,1.8,2.5,1.5,1849,527,1.0746510898929742,1.2338106190340496,60.086533261222286,63.18785578747628,76699.1326740072,81124.09449435087,-29522.02777201499,-21601.675368352153
200,1.8,2.5,1.75,1774,501,1.0758952067414607,1.2371221366741336,57.77903043968433,60.87824351297405,80026.00387447921,83673.32141231491,-31128.396875311228,-25147.18194353416
200,1.8,2.5,2.0,1708,485,1.0778547556559872,1.210091269741454,55.85480093676815,58.144329896907216,83210.44753878846,76141.32988809535,-38824.82884193718,-26670.46391266631
200,1.8,2.5,2.25,1658,470,1.0756062391510477,1.1793218182379022,54.16164053075995,55.95744680851064,81879.91508942243,66467.25093791603,-53060.06063209455,-33766.51576255979
200,1.8,2.5,2.5,1600,458,1.067561227647707,1.1490682506017906,52.875,53.275109170305676,72359.84022854015,56680.881917293154,-45631.306446042916,-38955.247931737904
200,1.8,2.5,2.75,1554,454,1.0714169744188655,1.1168743928253961,51.737451737451735,51.10132158590309,75976.90712892766,45931.295023522325,-41826.665649215865,-42008.33693342087
200,1.8,2.5,3.0,1522,443,1.0722987408656783,1.1361366048080288,51.05124835742444,50.112866817155755,76324.08488721616,53507.6361982261,-46837.95597027878,-37321.35771764173
200,1.8,2.75,1.0,2072,569,1.1588500445529841,1.008181437934817,69.2084942084942,66.60808435852373,144420.90013270153,2866.3252339132305,-21915.368565816403,-32933.80340878721
200,1.8,2.75,1.25,1916,546,1.096076619553382,1.1585278998242778,64.35281837160751,65.38461538461539,94442.68577597123,55041.297287780326,-30689.337664072445,-25884.300797630858
200,1.8,2.75,1.5,1802,520,1.0792336534646878,1.195848659727772,61.26526082130965,63.65384615384615,80170.95912977355,69622.86345626038,-37278.39858101109,-25706.91155787208
200,1.8,2.75,1.75,1727,493,1.0817442331231155,1.2135035673411065,58.94614939200927,61.66328600405679,84852.14280323846,76457.42032428265,-34184.69376153404,-26349.288823708994
200,1.8,2.75,2.0,1661,477,1.074824987458666,1.1877901020456456,56.83323299217339,58.909853249475894,79325.71058675785,69072.11324989614,-44294.585201737296,-28292.91581830832
200,1.8,2.75,2.25,1611,462,1.0692358844030971,1.1682412598746086,55.121042830540034,56.926406926406926,74671.04404186849,62999.38890055688,-60959.04219355833,-34857.25233917379
200,1.8,2.75,2.5,1550,450,1.0575527946641028,1.1361706505804228,53.935483870967744,54.22222222222222,61269.86764666173,52418.559640373715,-53272.019430880086,-41623.62995378884
200,1.8,2.75,2.75,1504,445,1.0678593148204443,1.1068571580535138,52.859042553191486,52.13483146067416,71471.15399543173,42376.53925755294,-47938.04125284948,-45514.69742647576
200,1.8,2.75,3.0,1473,434,1.0730258771263095,1.1261438085780031,52.27427019687712,51.1520737327189,76324.68692211798,50022.21737709944,-54167.550560749325,-40062.88968014669
200,1.8,3.0,1.0,2050,567,1.1435403563668105,1.008560298421825,69.7560975609756,67.01940035273368,131493.5239089429,3000.3955493774993,-22712.669043833484,-30928.720715154777
200,1.8,3.0,1.25,1894,543,1.0677223552342954,1.1727530558383406,64.73072861668426,65.93001841620627,67682.39929315256,59313.23854092632,-30519.765742658055,-22257.270676660773
200,1.8,3.0,1.5,1776,517,1.0543233384476751,1.2059217154394661,61.486486486486484,64.02321083172147,55666.31666942281,72686.40932695329,-34761.224016528126,-24723.98471222419
200,1.8,3.0,1.75,1697,489,1.0617457524719844,1.2196503746076992,59.22215674720094,61.96319018404908,64571.94991496832,78182.97805616268,-30067.423649167104,-23736.56150282739
200,1.8,3.0,2.0,1628,473,1.060739814278394,1.1923919989527416,57.186732186732186,59.19661733615222,64618.39082546932,70420.6602097123,-43426.76454491298,-30193.86914435192
200,1.8,3.0,2.25,1577,458,1.0592260981357207,1.184513781099206,55.611921369689284,57.20524017467249,63995.431472532146,68075.05772570912,-59749.82153491484,-32592.965427573436
200,1.8,3.0,2.5,1519,445,1.0466543413557794,1.1521771362349105,54.44371296905859,54.60674157303371,49777.13667431617,57610.06741768753,-51738.11546768292,-34052.637827338694
