atr_len,yellow_atr_mult,yellow_drift,yellow_mode,green_atr_mult,green_base,green_decay,yellow_giveback,scale_by_body,max_giveback_atr,giveback_min_gap_atr,IS_trades,IS_win%,IS_avg_$,IS_gross_$,IS_PF,OOS_trades,OOS_win%,OOS_avg_$,OOS_gross_$,OOS_PF
10,2.63,2.57,raw_atr,3.31,46.6,1.4,0.0,True,1.38,0.43,763,55.57011795543906,5.83224115334207,4450.0,1.009055298366994,618,60.19417475728155,229.4336569579288,141790.0,1.296420955805494
7,1.11,1.89,pure_ratchet,1.97,155.4,0.84,0.83,True,0.41,0.34,765,42.48366013071895,12.052287581699346,9220.0,1.0433260496698855,620,47.58064516129033,182.31451612903226,113035.0,1.445519579055239
14,1.31,1.8,pure_ratchet,3.56,158.8,0.72,0.0,True,1.4,0.15,764,41.2303664921466,22.598167539267017,17265.0,1.063964581442306,619,46.68820678513732,207.89983844911146,128690.0,1.4217961324156014
20,1.5,0.34,pure_ratchet,1.13,187.8,2.2,0.83,True,1.16,0.38,764,47.51308900523561,8.992146596858639,6870.0,1.0172383509397034,620,52.25806451612903,209.23387096774192,129725.0,1.3052496588074733
30,2.98,0.89,raw_atr,1.58,37.2,0.82,0.3,True,0.78,0.15,763,57.27391874180865,20.68807339449541,15785.0,1.0339900947459086,618,63.26860841423948,196.1893203883495,121245.0,1.2639404395197718
12,1.43,1.71,raw_atr,2.33,83.6,2.01,0.0,False,0.44,0.55,763,55.57011795543906,15.60943643512451,11910.0,1.0242225792674247,618,60.03236245954693,224.83009708737865,138945.0,1.29026092042867
10,2.13,2.01,pure_ratchet,1.3,74.7,1.7,0.14,False,0.34,0.31,765,44.44444444444444,-1.326797385620915,-1015.0,0.9974131229849758,620,54.35483870967742,182.15322580645162,112935.0,1.279517863551425
30,1.13,2.3,drift_floor,2.21,113.2,2.46,0.85,True,1.0,0.27,765,44.052287581699346,47.111111111111114,36040.0,1.1226309163292387,620,47.74193548387097,215.9758064516129,133905.0,1.381767640769779
20,0.9,2.25,drift_floor,3.93,130.0,1.69,0.72,False,1.22,0.28,765,45.35947712418301,-11.72549019607843,-8970.0,0.9697730451045475,620,49.83870967741936,168.84677419354838,104685.0,1.3403006907761073
14,1.99,0.84,pure_ratchet,3.73,54.2,2.43,0.0,False,0.55,0.58,765,42.091503267973856,-1.5555555555555556,-1190.0,0.9967142048513798,620,48.87096774193548,189.7258064516129,117630.0,1.3107506571387058
14,2.29,1.83,pure_ratchet,2.57,167.7,2.79,0.89,False,0.74,0.36,763,51.900393184796854,14.5478374836173,11100.0,1.0236923832189624,619,56.219709208400644,207.39095315024232,128375.0,1.2633387351535417
10,1.64,1.14,pure_ratchet,1.93,175.1,2.26,0.0,False,0.63,0.57,764,40.968586387434556,7.571989528795812,5785.0,1.0201063533991381,619,46.52665589660743,203.9903069466882,126270.0,1.3939412847471375
12,2.4,2.76,pure_ratchet,2.52,58.2,1.07,0.58,True,0.6,0.34,765,50.326797385620914,18.96732026143791,14510.0,1.032304027428368,620,55.16129032258065,169.68548387096774,105205.0,1.2158228367455792
30,0.86,2.55,raw_atr,1.98,113.7,0.54,0.59,True,1.1,0.22,764,44.89528795811518,42.467277486910994,32445.0,1.0944747761519982,618,48.54368932038835,230.76860841423948,142615.0,1.387083203278733
30,2.59,1.53,pure_ratchet,3.1,64.1,0.1,0.45,False,0.43,0.41,764,53.27225130890052,32.768324607329845,25035.0,1.0542599536184138,620,56.774193548387096,204.7016129032258,126915.0,1.2553775881843974
16,1.75,1.82,raw_atr,2.82,193.7,1.36,0.62,True,0.27,0.46,763,49.0170380078637,45.34731323722149,34600.0,1.0818111958385057,617,52.836304700162074,162.0097244732577,99960.0,1.2153822949548054
20,2.03,0.86,raw_atr,0.73,89.0,2.93,0.36,True,1.36,0.26,764,64.26701570680629,27.80759162303665,21245.0,1.0515686631470356,618,68.28478964401295,169.52265372168284,104765.0,1.2483730633823686
14,1.36,1.33,raw_atr,3.66,23.8,0.54,0.32,False,0.89,0.6,764,49.08376963350785,32.13350785340314,24550.0,1.0566497063676117,618,54.20711974110033,199.0453074433657,123010.0,1.2651220432135353
12,2.98,1.37,raw_atr,1.7,107.1,2.03,0.0,False,1.28,0.6,763,55.307994757536036,11.028833551769331,8415.0,1.0170418299462316,618,60.03236245954693,217.20064724919095,134230.0,1.280716063324759
16,2.24,2.23,drift_floor,2.73,75.1,0.09,0.5,True,0.97,0.41,765,48.888888888888886,9.803921568627452,7500.0,1.0167285623473519,620,53.70967741935484,218.17741935483872,135270.0,1.2862342224150154
30,2.4,0.62,raw_atr,0.97,185.6,0.14,0.0,True,0.7,0.31,762,54.85564304461942,3.031496062992126,2310.0,1.0046073757903344,617,59.3192868719611,259.2301458670989,159945.0,1.3341376284783153
12,0.91,0.25,raw_atr,2.52,113.5,1.55,0.64,False,0.45,0.08,764,47.12041884816754,15.6217277486911,11935.0,1.0284715761349268,618,51.94174757281553,203.43851132686083,125725.0,1.2848194463322913
7,1.93,1.39,raw_atr,0.87,181.1,1.62,0.5,True,0.79,0.22,763,51.63826998689384,40.70117955439056,31055.0,1.0692226246865422,618,55.8252427184466,178.66504854368932,110415.0,1.2214633852819063
10,2.65,2.24,raw_atr,1.36,29.9,0.09,0.62,False,0.55,0.54,763,57.27391874180865,25.117955439056356,19165.0,1.0426742373636162,618,63.75404530744336,157.4190938511327,97285.0,1.2151014316510973
30,0.79,2.89,raw_atr,3.73,126.2,1.68,0.24,True,0.78,0.52,764,40.31413612565445,-6.897905759162303,-5270.0,0.9749881347887992,619,43.61873990306947,138.39256865912762,85665.0,1.351273219338172
16,1.13,1.42,raw_atr,3.41,151.5,1.31,0.87,True,1.26,0.16,763,50.32765399737876,19.639580602883356,14985.0,1.0340015656376569,617,55.26742301458671,166.50729335494327,102735.0,1.2165577571669477
30,0.83,2.82,pure_ratchet,2.01,30.4,2.44,0.85,True,0.8,0.4,765,41.045751633986924,4.738562091503268,3625.0,1.0188920158432353,620,43.70967741935484,103.14516129032258,63950.0,1.2895237232886636
30,1.32,0.77,raw_atr,1.12,41.7,1.55,0.47,True,0.6,0.39,764,57.460732984293195,37.702879581151834,28805.0,1.0762874584530635,618,63.10679611650486,125.59061488673139,77615.0,1.1906651108518087
10,1.87,2.47,raw_atr,2.98,135.6,2.26,0.4,True,1.33,0.4,763,51.11402359108781,44.03014416775885,33595.0,1.0769865368089373,617,54.45705024311182,189.27876823338735,116785.0,1.2457183134152499
14,1.3,0.41,pure_ratchet,3.59,30.3,2.64,0.74,True,0.95,0.59,765,44.96732026143791,16.392156862745097,12540.0,1.0481141848597628,620,49.193548387096776,165.66935483870967,102715.0,1.3408155816577079
20,1.31,2.4,drift_floor,0.96,181.7,0.58,0.77,False,0.66,0.37,764,44.76439790575916,18.448952879581153,14095.0,1.0394144459047565,620,50.483870967741936,256.31451612903226,158915.0,1.4274493981574878
10,2.59,0.3,raw_atr,2.85,151.2,2.9,0.88,True,1.46,0.25,762,54.7244094488189,7.6443569553805775,5825.0,1.0118209306573047,617,59.15721231766613,238.64667747163696,147245.0,1.3037545126353791
14,1.44,0.93,raw_atr,3.76,180.6,1.39,0.67,True,1.2,0.57,763,48.88597640891219,15.825688073394495,12075.0,1.0283161560378486,617,54.29497568881686,180.6807131280389,111480.0,1.2456264046181642
16,1.54,1.18,drift_floor,1.6,92.9,2.19,0.0,False,1.08,0.41,765,40.91503267973856,4.555555555555555,3485.0,1.013002275864642,620,45.96774193548387,197.5,122450.0,1.3965349740932642
20,0.85,0.47,pure_ratchet,3.14,94.1,2.37,0.56,True,0.76,0.01,765,40.0,7.065359477124183,5405.0,1.02027838223156,620,47.25806451612903,180.9758064516129,112205.0,1.3685074798430137
14,0.81,1.4,drift_floor,3.08,25.3,2.19,0.0,False,1.05,0.13,765,42.48366013071895,-17.84967320261438,-13655.0,0.929048348964693,620,45.483870967741936,125.75806451612904,77970.0,1.344961840504369
25,0.76,1.06,drift_floor,2.61,160.0,2.53,0.88,True,0.51,0.43,765,40.78431372549019,-25.352941176470587,-19395.0,0.8778959959707883,621,43.47826086956522,73.53462157809984,45665.0,1.231978663957328
16,1.13,1.58,pure_ratchet,0.8,132.9,2.64,0.32,True,0.75,0.2,765,40.52287581699346,14.934640522875817,11425.0,1.0440957949786758,620,46.61290322580645,163.8790322580645,101605.0,1.3423637435767837
16,2.76,1.65,pure_ratchet,0.69,191.7,0.69,0.0,True,0.49,0.4,763,46.788990825688074,12.7129750982962,9700.0,1.0225306312060856,619,49.919224555735056,183.6995153473344,113710.0,1.252061535733286
10,1.22,1.63,drift_floor,1.98,151.9,0.25,0.0,False,1.4,0.59,765,41.830065359477125,-41.92156862745098,-32070.0,0.8552536558945658,619,46.52665589660743,181.58319870759289,112400.0,1.4361830105941247
20,0.95,0.14,raw_atr,1.51,85.2,2.3,0.46,True,0.36,0.21,764,44.3717277486911,23.920157068062828,18275.0,1.0523032011562514,618,49.029126213592235,175.04045307443366,108175.0,1.301751792239672
12,2.17,1.21,pure_ratchet,1.11,144.1,2.69,0.0,True,0.98,0.55,765,42.35294117647059,10.437908496732026,7985.0,1.0219745442036463,620,49.193548387096776,185.68548387096774,115125.0,1.2971197770149947
30,1.88,1.46,pure_ratchet,2.69,73.9,1.64,0.0,True,0.42,0.44,765,42.61437908496732,-6.562091503267974,-5020.0,0.9869510404075851,620,46.935483870967744,208.07258064516128,129005.0,1.327124961963688
12,2.86,1.25,drift_floor,3.75,20.3,2.36,0.18,False,0.25,0.35,764,60.86387434554974,18.63219895287958,14235.0,1.0354753093342306,620,63.38709677419355,155.09677419354838,96160.0,1.2092436243363216
10,1.98,1.17,pure_ratchet,3.37,169.3,1.3,0.3,True,1.16,0.21,764,44.24083769633508,19.43717277486911,14850.0,1.0382254141086529,619,51.21163166397415,229.60420032310176,142125.0,1.347825554930129
20,1.73,1.46,raw_atr,1.24,36.9,1.71,0.51,False,1.1,0.52,764,69.50261780104712,34.24083769633508,26160.0,1.0692292424743632,618,71.52103559870551,172.5566343042071,106640.0,1.264493966789439
14,1.13,2.12,raw_atr,1.96,132.0,0.28,0.0,True,1.35,0.06,762,54.85564304461942,-1.837270341207349,-1400.0,0.9972076510361609,617,59.48136142625607,262.7714748784441,162130.0,1.339098970969631
30,0.93,1.24,pure_ratchet,0.83,147.9,0.51,0.0,True,0.62,0.03,765,39.08496732026144,-13.071895424836601,-10000.0,0.9597301922883318,620,45.16129032258064,172.18548387096774,106755.0,1.398339552238806
20,2.55,0.5,raw_atr,2.09,29.6,1.21,0.26,True,0.83,0.09,763,59.23984272608126,24.44954128440367,18655.0,1.041585394398065,618,63.75404530744336,206.06796116504853,127350.0,1.2769020025657194
16,1.89,0.21,raw_atr,3.68,105.9,0.94,0.83,False,0.54,0.29,762,53.937007874015755,39.76377952755905,30300.0,1.0650416975239076,617,56.07779578606159,177.60129659643437,109580.0,1.21605741551323
25,1.54,1.66,pure_ratchet,3.71,157.7,2.58,0.3,False,0.54,0.59,764,45.15706806282723,5.189790575916231,3965.0,1.0103925037677741,620,50.967741935483865,220.91935483870967,136970.0,1.3463079782056306
20,1.26,1.2,drift_floor,1.4,120.4,2.14,0.82,True,0.55,0.18,765,43.529411764705884,15.196078431372548,11625.0,1.033166431291993,620,50.645161290322584,188.50806451612902,116875.0,1.3049695356634963
20,1.67,1.0,raw_atr,1.54,24.4,1.13,0.59,False,0.48,0.37,764,63.35078534031413,31.361256544502616,23960.0,1.0595923544700483,618,67.47572815533981,173.3009708737864,107100.0,1.2546029406520782
25,1.11,2.68,drift_floor,2.41,180.3,0.46,0.0,False,0.81,0.32,765,42.61437908496732,-21.41176470588235,-16380.0,0.9199354791406995,620,47.25806451612903,139.1209677419355,86255.0,1.342084911459676
20,2.68,0.44,raw_atr,3.2,121.8,1.89,0.34,True,0.27,0.34,762,53.937007874015755,43.44488188976378,33105.0,1.0714709787454528,618,57.28155339805825,200.63915857605178,123995.0,1.2471447649040281
14,1.93,0.59,drift_floor,2.92,48.2,1.97,0.66,False,0.33,0.08,765,49.01960784313725,-12.699346405228757,-9715.0,0.9776730824475726,620,54.19354838709678,188.08064516129033,116610.0,1.255005084356583
14,2.72,1.32,raw_atr,3.86,60.8,2.85,0.89,False,0.83,0.06,763,57.27391874180865,15.406290956749672,11755.0,1.024257619843579,618,60.19417475728155,208.57605177993528,128900.0,1.2633595194557101
25,1.81,0.79,drift_floor,1.19,57.4,2.48,0.0,True,1.18,0.26,765,46.5359477124183,8.261437908496733,6320.0,1.0200053811943086,620,54.516129032258064,149.51612903225808,92700.0,1.2636143893075502
12,1.15,1.26,pure_ratchet,1.81,59.9,1.62,0.0,True,0.51,0.54,765,40.52287581699346,-10.091503267973856,-7720.0,0.9694330060183719,620,46.29032258064516,165.73387096774192,102755.0,1.3690183333034063
14,1.46,2.84,pure_ratchet,1.43,33.9,1.35,0.12,True,1.03,0.26,765,43.39869281045752,19.856209150326798,15190.0,1.0556196334743047,620,49.67741935483871,164.26612903225808,101845.0,1.3378784108816455
10,2.94,0.95,drift_floor,1.31,194.6,0.77,0.5,True,0.97,0.21,763,53.73525557011796,40.12450851900393,30615.0,1.0660133255708648,619,57.67366720516963,234.03877221324717,144870.0,1.2960972070350423
16,2.72,0.81,pure_ratchet,3.2,27.4,0.4,0.0,False,1.07,0.23,764,46.596858638743456,11.43324607329843,8735.0,1.0200869245274342,620,50.16129032258064,199.2016129032258,123505.0,1.275557786702365
12,2.87,1.68,raw_atr,0.57,139.0,1.31,0.0,True,0.36,0.54,763,54.914809960681524,-2.45740498034076,-1875.0,0.9962602469234298,618,60.03236245954693,202.8640776699029,125370.0,1.262709023092075
7,2.01,1.22,raw_atr,2.74,144.8,1.91,0.0,True,0.44,0.07,762,54.85564304461942,-6.0498687664042,-4610.0,0.9908051937690727,617,59.48136142625607,245.58346839546192,151525.0,1.3169183468585293
10,1.99,2.54,drift_floor,0.9,180.8,2.08,0.0,False,0.96,0.19,765,43.13725490196079,-17.50980392156863,-13395.0,0.9480713316534212,620,47.74193548387097,205.33064516129033,127305.0,1.4273916035788026
25,1.66,0.3,raw_atr,2.35,90.5,0.88,0.5,False,0.55,0.48,763,53.73525557011796,52.300131061598954,39905.0,1.0867528288965944,618,55.33980582524271,183.36569579288025,113320.0,1.2242361880639545
10,0.76,2.66,pure_ratchet,2.85,178.3,2.72,0.15,False,1.49,0.29,765,40.3921568627451,-29.405228758169933,-22495.0,0.8725856697819314,620,43.87096774193549,116.23387096774194,72065.0,1.3470837547560564
20,2.13,2.96,drift_floor,0.91,165.2,2.21,0.0,False,0.89,0.23,765,43.529411764705884,-6.450980392156863,-4935.0,0.9821454413892908,620,47.096774193548384,216.5241935483871,134245.0,1.4142021875626727
10,1.95,2.56,pure_ratchet,0.63,136.5,2.89,0.18,False,0.94,0.32,765,44.575163398692816,1.5098039215686274,1155.0,1.002978070571248,620,52.741935483870975,175.86290322580646,109035.0,1.2689035217519977
14,2.0,2.52,drift_floor,3.2,180.7,2.41,0.54,True,1.27,0.27,764,46.72774869109947,-1.8651832460732984,-1425.0,0.9966885108756275,619,52.988691437802906,206.78513731825524,128000.0,1.2780221331682577
30,2.34,1.31,drift_floor,0.85,37.3,0.95,0.0,False,1.35,0.24,765,47.97385620915033,14.96078431372549,11445.0,1.032694395246529,621,55.716586151368766,93.63929146537842,58150.0,1.153711951996405
14,0.8,1.42,drift_floor,3.34,60.9,0.77,0.18,True,0.6,0.24,765,40.65359477124183,-32.26143790849673,-24680.0,0.8624188198567327,620,43.87096774193549,103.33870967741936,64070.0,1.3083624112621826
30,2.26,3.0,drift_floor,1.55,165.3,1.6,0.71,False,1.31,0.49,764,53.53403141361257,9.738219895287958,7440.0,1.0156966992626348,620,57.58064516129032,245.96774193548387,152500.0,1.3150989203987808
12,1.14,0.09,drift_floor,3.68,188.8,0.85,0.71,False,0.4,0.3,764,42.93193717277487,15.176701570680628,11595.0,1.0396342505554605,620,46.45161290322581,183.3709677419355,113690.0,1.345431067223699
14,2.04,1.97,raw_atr,3.4,37.9,2.6,0.3,False,0.74,0.35,763,62.254259501965926,23.538663171690693,17960.0,1.0405298670818948,618,63.915857605178,184.31229773462783,113905.0,1.2412960354196014
7,2.59,0.88,raw_atr,3.11,161.5,1.77,0.8,False,1.24,0.01,762,54.7244094488189,-3.963254593175853,-3020.0,0.993994292589315,617,59.15721231766613,220.8995137763371,136295.0,1.275610693197444
16,0.87,0.81,raw_atr,3.54,186.4,1.44,0.36,True,0.46,0.58,764,40.968586387434556,-7.964659685863874,-6085.0,0.9718931153144414,619,44.91114701130856,136.22778675282714,84325.0,1.3336696739474516
16,1.75,0.33,drift_floor,1.58,90.2,2.69,0.52,True,1.09,0.27,765,48.627450980392155,-12.183006535947712,-9320.0,0.9779285519756551,620,56.612903225806456,209.08870967741936,129635.0,1.3029032069630235
7,1.47,2.04,drift_floor,1.65,52.9,2.76,0.0,False,0.34,0.08,765,42.22222222222222,-36.411764705882355,-27855.0,0.8687354209373012,620,48.064516129032256,114.2258064516129,70820.0,1.2677049273280538
30,1.17,1.86,pure_ratchet,2.84,151.6,1.35,0.46,True,0.52,0.56,765,40.3921568627451,3.3006535947712417,2525.0,1.0107098169787712,620,44.03225806451613,187.15322580645162,116035.0,1.4497044859994186
12,1.97,0.91,raw_atr,2.72,187.2,0.83,0.0,True,0.65,0.53,762,54.85564304461942,2.906824146981627,2215.0,1.0044178949677882,617,59.3192868719611,248.9708265802269,153615.0,1.3209137628478316
12,1.61,2.61,pure_ratchet,2.77,94.6,2.46,0.22,False,0.27,0.48,765,43.529411764705884,-0.35947712418300654,-275.0,0.9991349617023954,620,48.70967741935484,218.8548387096774,135690.0,1.3914548654184578
20,2.28,0.56,raw_atr,0.74,39.5,1.35,0.0,False,1.21,0.5,764,68.06282722513089,-1.5903141361256545,-1215.0,0.9969770479567084,619,72.37479806138933,145.46042003231017,90040.0,1.242218814731122
25,2.22,1.26,raw_atr,1.17,120.9,0.44,0.2,True,0.35,0.13,763,53.997378768020965,49.18086500655308,37525.0,1.0822096373136454,618,56.63430420711975,183.64077669902912,113490.0,1.2283546952654982
30,1.17,0.19,drift_floor,3.2,127.1,1.26,0.0,True,1.43,0.24,764,40.18324607329843,32.99738219895288,25210.0,1.0938535423104128,620,45.322580645161295,190.38709677419354,118040.0,1.3943671382991163
10,1.29,0.61,raw_atr,2.46,53.9,0.03,0.19,True,0.28,0.23,764,45.287958115183244,36.217277486910994,27670.0,1.080368294170612,618,48.22006472491909,166.18122977346277,102700.0,1.2688728024819027
16,2.09,2.39,raw_atr,2.12,49.3,1.36,0.45,True,0.64,0.39,764,54.45026178010471,43.1217277486911,32945.0,1.073933191952514,618,59.22330097087378,187.11974110032364,115640.0,1.2430765026748085
25,2.02,0.29,pure_ratchet,0.73,129.5,0.26,0.82,True,0.6,0.23,765,51.895424836601315,30.908496732026144,23645.0,1.0522154868771185,620,54.83870967741935,159.7258064516129,99030.0,1.1979610194902548
16,0.77,2.07,drift_floor,0.98,56.1,1.3,0.0,False,1.45,0.23,765,42.35294117647059,-13.38562091503268,-10240.0,0.9439840266951123,620,44.83870967741935,95.49193548387096,59205.0,1.270435080507023
30,1.34,0.64,raw_atr,3.83,107.4,0.91,0.42,False,1.02,0.47,762,54.06824146981627,40.93175853018373,31190.0,1.0665734623963459,617,57.212317666126424,197.67423014586709,121965.0,1.244764647447797
14,1.54,2.64,drift_floor,3.08,154.5,2.16,0.0,False,1.4,0.18,765,43.92156862745098,-20.50980392156863,-15690.0,0.9343994982753214,619,47.81906300484653,172.67366720516964,106885.0,1.3856923770861524
16,2.68,2.59,raw_atr,0.6,180.4,1.62,0.12,True,0.76,0.35,763,53.21100917431193,43.840104849279165,33450.0,1.0731467308112836,618,56.63430420711975,192.36245954692558,118880.0,1.2412190816305826
16,0.92,1.68,pure_ratchet,3.33,175.2,1.2,0.68,True,0.38,0.01,764,43.58638743455497,38.68455497382199,29555.0,1.107560731507597,620,47.25806451612903,195.99193548387098,121515.0,1.3833643562482254
14,2.55,1.31,raw_atr,2.86,148.8,0.05,0.38,False,0.33,0.31,762,54.06824146981627,48.47769028871391,36940.0,1.0795649130364546,617,56.56401944894651,164.3841166936791,101425.0,1.1979507196877288
7,2.88,0.14,drift_floor,3.35,34.1,2.12,0.44,True,1.1,0.48,765,58.954248366013076,17.143790849673202,13115.0,1.0303236994219653,620,63.54838709677419,227.71774193548387,141185.0,1.3207620042939419
10,2.63,1.38,drift_floor,2.62,90.7,0.56,0.5,False,0.44,0.27,764,50.78534031413613,36.80628272251309,28120.0,1.062715361025927,620,55.00000000000001,198.28225806451613,122935.0,1.2522209228370367
12,1.82,0.01,raw_atr,1.93,139.8,1.95,0.9,False,1.16,0.04,763,54.78374836173001,25.05897771952818,19120.0,1.0394194293254164,618,58.7378640776699,239.2233009708738,147840.0,1.3038255633535076
10,1.61,2.12,raw_atr,2.43,137.3,1.5,0.52,False,0.46,0.25,763,51.24508519003932,38.42726081258191,29320.0,1.065898746979828,617,54.29497568881686,207.6094003241491,128095.0,1.2667784361299996
14,1.33,1.71,raw_atr,0.5,177.7,1.04,0.52,True,1.49,0.23,764,48.56020942408377,18.32460732984293,14000.0,1.032603632976246,618,54.20711974110033,170.33171521035598,105265.0,1.2272143496983499
20,1.09,2.74,pure_ratchet,0.76,123.9,2.23,0.75,True,1.4,0.41,765,42.48366013071895,9.071895424836601,6940.0,1.0259410159608269,620,46.61290322580645,160.76612903225808,99675.0,1.328857288968805
25,1.05,0.13,pure_ratchet,2.42,54.9,1.16,0.61,True,0.76,0.07,765,43.26797385620915,22.901960784313726,17520.0,1.0544403703933876,620,48.87096774193548,198.66935483870967,123175.0,1.3535904465272495
14,0.84,2.16,drift_floor,2.51,78.7,0.65,0.77,True,0.49,0.07,765,43.529411764705884,-2.0588235294117645,-1575.0,0.9929556991748105,620,47.58064516129033,180.51612903225808,111920.0,1.4148949973123761
25,2.44,2.89,raw_atr,1.39,76.9,2.38,0.3,False,0.88,0.33,763,58.58453473132372,9.154652686762779,6985.0,1.0149957063117219,618,63.75404530744336,173.8915857605178,107465.0,1.2298495332000128
